DesignInFile,mainFeature,targetLibrary,techFeature,techSubFeature,process,VTfeature,techModel,thresModel,voltage,temperature,period,mapped.area-Number of ports,mapped.area-Number of cells,mapped.area-Number of combinational cells,mapped.area-Number of sequential cells,mapped.area-Number of macros/black boxes,mapped.area-Number of buf/inv,mapped.area-Number of references,mapped.area-Combinational area,mapped.area-Buf/Inv area,mapped.area-Noncombinational area,mapped.area-Macro/Black Box area,mapped.area-Net Interconnect area,mapped.area-Total cell area,mapped.area-Total area,mapped.power-Cell Internal Power,mapped.power-Net Switching Power,mapped.power-Total Dynamic Power,mapped.power-Total,mapped.power-Cell Leakage Power,mapped.power-io_pad,mapped.power-memory,mapped.power-black_box,mapped.power-clock_network,mapped.power-register,mapped.power-sequential,mapped.power-combinational,mapped.timing-data arrival time,mapped.timing-data required time,mapped.timing-slack
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_150554,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,6595,5510,1076,0,794,36,2527.909988,169.735997,1687.167956,0.000000,,4215.077943,,5.7454,191.4776,5.9369,5.9401,3.2804,0.0000,0.0000,0.0000,0.0000,5.5483,0.0000,0.3918,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_163307,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,14645,11468,3167,0,1389,46,5483.883984,276.163993,4965.855870,0.000000,,10449.739854,,16.6013,618.7983,17.2201,17.2285,8.5274,0.0000,0.0000,0.0000,0.0000,16.1651,0.0000,1.0634,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_121422,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,5947,4463,1473,0,803,28,2111.801992,174.341997,2309.663940,0.000000,,4421.465931,,7.5837,381.5918,7.9653,7.9690,3.7163,0.0000,0.0000,0.0000,0.0000,7.3340,0.0000,0.6350,-0.60,0.79,0.19
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_092226,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,10885,8388,2487,0,733,42,4177.053983,147.489996,3899.615898,0.000000,,8076.669881,,13.0171,532.3310,13.5494,13.5557,6.4392,0.0000,0.0000,0.0000,0.0000,12.6573,0.0000,0.8985,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_235320,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2538,2308,221,0,448,33,970.297994,100.939998,346.527991,0.000000,,1316.825985,,1.2567,103.4661,1.3601,1.3611,1.0132,0.0000,0.0000,0.0000,0.0000,1.1396,0.0000,0.2216,-0.75,0.79,0.04
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_060553,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,3364,2759,594,0,503,37,1307.515991,112.111998,931.391976,0.000000,,2238.907967,,3.3695,282.2398,3.6517,3.6536,1.9117,0.0000,0.0000,0.0000,0.0000,3.1199,0.0000,0.5338,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_024827,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,8264,6504,1752,0,703,41,3164.321984,140.139997,2747.135928,0.000000,,5911.457912,,9.2729,433.4323,9.7063,9.7109,4.6294,0.0000,0.0000,0.0000,0.0000,8.9936,0.0000,0.7173,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_010909,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,6593,4992,1589,0,580,33,2426.675989,117.991997,2491.551935,0.000000,,4918.227924,,8.1746,391.2183,8.5658,8.5698,4.0478,0.0000,0.0000,0.0000,0.0000,7.9316,0.0000,0.6382,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_082748,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,6332,4994,1329,0,667,40,2343.865992,133.573997,2083.871946,0.000000,,4427.737938,,6.9807,381.8482,7.3625,7.3662,3.6367,0.0000,0.0000,0.0000,0.0000,6.7424,0.0000,0.6238,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_020514,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,4185,3501,670,0,442,37,1629.739992,87.807998,1050.559973,0.000000,,2680.299964,,3.7556,286.7138,4.0423,4.0446,2.2864,0.0000,0.0000,0.0000,0.0000,3.5104,0.0000,0.5342,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_080701,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,3477,3020,447,0,417,40,1353.379991,94.569999,700.895982,0.000000,,2054.275973,,2.4263,126.7963,2.5530,2.5546,1.5360,0.0000,0.0000,0.0000,0.0000,2.3047,0.0000,0.2498,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_023015,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,7620,5866,1744,0,790,38,2771.733991,159.739996,2734.591928,0.000000,,5506.325919,,8.9938,404.3257,9.3981,9.4027,4.5830,0.0000,0.0000,0.0000,0.0000,8.7320,0.0000,0.6707,-0.64,0.79,0.15
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_215128,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,10653,8198,2447,0,907,38,3937.051979,182.279996,3836.895900,0.000000,,7773.947879,,12.6904,487.3690,13.1778,13.1840,6.2970,0.0000,0.0000,0.0000,0.0000,12.3558,0.0000,0.8282,-0.65,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_074507,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,5866,4529,1329,0,466,38,2213.917991,94.079998,2083.871946,0.000000,,4297.789936,,6.9784,373.6591,7.3521,7.3555,3.4468,0.0000,0.0000,0.0000,0.0000,6.7429,0.0000,0.6127,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_001157,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4778,3715,1055,0,471,33,1763.705995,95.157998,1654.239957,0.000000,,3417.945952,,5.5344,336.1098,5.8705,5.8733,2.7994,0.0000,0.0000,0.0000,0.0000,5.3290,0.0000,0.5443,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_140550,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,5344,4243,1088,0,688,32,1927.659995,137.689997,1705.983955,0.000000,,3633.643950,,5.7188,360.1048,6.0789,6.0820,3.0394,0.0000,0.0000,0.0000,0.0000,5.5001,0.0000,0.5819,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_125527,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,6118,4629,1479,0,625,30,2182.263990,126.909997,2319.071939,0.000000,,4501.335930,,7.5995,382.6739,7.9822,7.9860,3.7734,0.0000,0.0000,0.0000,0.0000,7.3669,0.0000,0.6190,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_023008,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,7562,5823,1726,0,787,36,2717.441989,158.661996,2706.367929,0.000000,,5423.809919,,8.8933,414.5479,9.3078,9.3124,4.5324,0.0000,0.0000,0.0000,0.0000,8.6379,0.0000,0.6745,-0.65,0.79,0.14
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_060434,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,852,3227,2626,594,0,370,36,1269.001991,73.499998,931.391976,0.000000,,2200.393967,,3.3553,276.4084,3.6317,3.6336,1.8664,0.0000,0.0000,0.0000,0.0000,3.1199,0.0000,0.5136,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_182159,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,6462,4935,1516,0,764,33,2305.351989,160.327997,2377.087938,0.000000,,4682.439927,,7.8212,397.3295,8.2185,8.2224,3.9253,0.0000,0.0000,0.0000,0.0000,7.5572,0.0000,0.6653,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_135615,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,4171,3334,826,0,634,32,1492.931994,126.419997,1295.167966,0.000000,,2788.099960,,4.4307,352.5169,4.7832,4.7855,2.2967,0.0000,0.0000,0.0000,0.0000,4.2214,0.0000,0.5641,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_213718,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,9044,7111,1921,0,758,39,3387.271984,151.605996,3012.127921,0.000000,,6399.399905,,10.0989,447.4596,10.5464,10.5514,5.0944,0.0000,0.0000,0.0000,0.0000,9.7938,0.0000,0.7576,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_043803,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,15072,11994,3065,0,1576,45,5579.335986,324.281993,4805.919874,0.000000,,10385.255860,,16.1273,588.1506,16.7154,16.7237,8.3599,0.0000,0.0000,0.0000,0.0000,15.6924,0.0000,1.0312,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_192141,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,4068,3195,861,0,660,30,1531.543994,144.059997,1350.047965,0.000000,,2881.591959,,4.6091,344.5367,4.9536,4.9560,2.3442,0.0000,0.0000,0.0000,0.0000,4.4010,0.0000,0.5550,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_104103,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,14230,11499,2718,0,1440,45,5365.107979,296.057993,4261.823889,0.000000,,9626.931867,,14.5500,533.4816,15.0834,15.0910,7.8009,0.0000,0.0000,0.0000,0.0000,14.0700,0.0000,1.0210,-0.79,0.79,0.00
Router_Hw_Router_Hw_190402_220728,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1074,3312,3265,24,0,509,23,1488.718016,99.861997,37.631999,0.000000,,1526.350015,,242.6239,140.8241,383.4479,0.3845,1.0355,0.0000,0.0000,0.0000,0.0000,0.1238,0.0000,0.2607,-0.07,0.79,0.72
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_142134,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,6588,5503,1076,0,855,36,2528.301988,187.081997,1687.167956,0.000000,,4215.469943,,5.7518,192.1533,5.9439,5.9472,3.2918,0.0000,0.0000,0.0000,0.0000,5.5483,0.0000,0.3989,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_105304,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,15194,12170,3012,0,1723,46,5674.199985,346.233992,4722.815876,0.000000,,10397.015861,,15.9118,592.6763,16.5045,16.5126,8.3455,0.0000,0.0000,0.0000,0.0000,15.4905,0.0000,1.0221,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_085050,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,7978,6651,1317,0,715,41,3122.475980,154.153997,2065.055946,0.000000,,5187.531926,,7.0269,228.9956,7.2559,7.2598,3.9616,0.0000,0.0000,0.0000,0.0000,6.7904,0.0000,0.4695,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_080452,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,3542,3086,447,0,521,38,1318.491992,115.051998,700.895982,0.000000,,2019.387974,,2.4383,125.2662,2.5635,2.5651,1.5787,0.0000,0.0000,0.0000,0.0000,2.3048,0.0000,0.2603,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_144932,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,9113,7225,1874,0,916,42,3431.665984,195.607996,2938.431923,0.000000,,6370.097907,,9.8840,460.7625,10.3448,10.3499,5.0899,0.0000,0.0000,0.0000,0.0000,9.5545,0.0000,0.7954,-0.76,0.79,0.04
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_192727,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4822,3691,1123,0,437,30,1814.371993,88.689998,1760.863954,0.000000,,3575.235947,,5.8997,350.2634,6.2499,6.2528,2.9063,0.0000,0.0000,0.0000,0.0000,5.6810,0.0000,0.5718,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_131406,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,854,4026,3193,826,0,625,30,1451.869994,124.557997,1295.167966,0.000000,,2747.037960,,4.4289,345.6960,4.7746,4.7769,2.2737,0.0000,0.0000,0.0000,0.0000,4.2210,0.0000,0.5559,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_105324,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1189,15267,12241,3012,0,1794,46,5694.191984,366.421992,4722.815876,0.000000,,10417.007861,,15.9205,598.2784,16.5188,16.5269,8.3684,0.0000,0.0000,0.0000,0.0000,15.4908,0.0000,1.0362,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_144926,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,9045,7159,1874,0,850,40,3411.673984,176.301996,2938.431923,0.000000,,6350.105907,,9.8756,457.1499,10.3328,10.3378,5.0666,0.0000,0.0000,0.0000,0.0000,9.5545,0.0000,0.7833,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_122342,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2217,2049,159,0,437,31,848.679994,98.881998,249.311993,0.000000,,1097.991988,,935.9760,99.3388,1.0353,1.0362,857.6930,0.0000,0.0000,0.0000,0.0000,0.8202,0.0000,0.2160,-0.75,0.79,0.04
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_151800,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,7324,5966,1346,0,596,40,2861.599980,118.383997,2110.527945,0.000000,,4972.127925,,7.3471,374.9152,7.7220,7.7260,4.0167,0.0000,0.0000,0.0000,0.0000,6.9979,0.0000,0.7281,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_200555,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,5058,3928,1123,0,550,33,1831.521993,110.837997,1760.863954,0.000000,,3592.385947,,5.9205,361.0187,6.2815,6.2845,2.9779,0.0000,0.0000,0.0000,0.0000,5.6842,0.0000,0.6003,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_115453,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,3483,2778,695,0,612,31,1278.507996,128.183997,1089.759971,0.000000,,2368.267968,,3.7276,319.8780,4.0475,4.0495,1.9674,0.0000,0.0000,0.0000,0.0000,3.5449,0.0000,0.5045,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_103224,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,13657,11252,2392,0,1590,54,5132.749986,336.139993,3751.341902,0.000000,,8884.091888,,12.6491,337.2980,12.9864,12.9933,7.0420,0.0000,0.0000,0.0000,0.0000,12.3313,0.0000,0.6620,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_184213,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,3914,3168,733,0,639,32,1423.743995,127.301997,1149.343970,0.000000,,2573.087965,,3.9421,344.7293,4.2869,4.2890,2.1070,0.0000,0.0000,0.0000,0.0000,3.7414,0.0000,0.5475,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_203044,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,6647,5525,1111,0,623,39,2611.993981,141.609998,1742.047954,0.000000,,4354.041935,,5.9343,197.5423,6.1318,6.1351,3.3006,0.0000,0.0000,0.0000,0.0000,5.7285,0.0000,0.4065,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120718,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4678,3453,1217,0,464,29,1731.561999,94.373998,1908.255950,0.000000,,3639.817949,,6.3292,368.5230,6.6977,6.7007,3.0710,0.0000,0.0000,0.0000,0.0000,6.1088,0.0000,0.5919,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_004418,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,854,3595,2813,775,0,610,32,1328.683997,121.617997,1215.199968,0.000000,,2543.883966,,4.1367,320.9052,4.4576,4.4597,2.0683,0.0000,0.0000,0.0000,0.0000,3.9562,0.0000,0.5034,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_191326,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,3201,2598,591,0,363,31,1289.385990,84.573999,926.687976,0.000000,,2216.073965,,3.3566,281.7141,3.6383,3.6402,1.8949,0.0000,0.0000,0.0000,0.0000,3.1050,0.0000,0.5352,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_064123,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2674,2378,285,0,505,39,1011.261996,112.209998,446.879988,0.000000,,1458.141984,,1.5671,102.6907,1.6698,1.6709,1.0998,0.0000,0.0000,0.0000,0.0000,1.4695,0.0000,0.2014,-0.72,0.79,0.07
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_061731,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,4510,3578,922,0,556,37,1733.815993,111.131997,1445.695962,0.000000,,3179.511955,,4.9084,342.1481,5.2506,5.2531,2.5367,0.0000,0.0000,0.0000,0.0000,4.7150,0.0000,0.5381,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_163317,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,14717,11538,3167,0,1453,45,5503.973984,294.783993,4965.855870,0.000000,,10469.829854,,16.6092,622.8103,17.2320,17.2404,8.5420,0.0000,0.0000,0.0000,0.0000,16.1651,0.0000,1.0753,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_074810,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,6468,5126,1329,0,800,41,2381.497993,172.283997,2083.871946,0.000000,,4465.369938,,6.9961,387.6665,7.3837,7.3874,3.6793,0.0000,0.0000,0.0000,0.0000,6.7426,0.0000,0.6448,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_202549,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,7275,5604,1659,0,804,35,2632.083991,162.287996,2601.311932,0.000000,,5233.395923,,8.5563,402.6591,8.9590,8.9634,4.3773,0.0000,0.0000,0.0000,0.0000,8.2942,0.0000,0.6691,-0.64,0.79,0.15
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_220939,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,12708,10268,2428,0,1354,43,4789.259979,279.201994,3807.103900,0.000000,,8596.363879,,13.0194,492.9630,13.5123,13.5192,7.0353,0.0000,0.0000,0.0000,0.0000,12.5747,0.0000,0.9445,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_123617,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,3695,2989,695,0,621,30,1342.305995,124.165997,1089.759971,0.000000,,2432.065967,,3.7397,334.5606,4.0743,4.0763,2.0121,0.0000,0.0000,0.0000,0.0000,3.5449,0.0000,0.5314,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_175906,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,3583,2843,728,0,577,29,1378.369996,121.519997,1141.503970,0.000000,,2519.873966,,3.9061,325.7358,4.2318,4.2339,2.0460,0.0000,0.0000,0.0000,0.0000,3.7149,0.0000,0.5189,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_081253,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,4009,3228,773,0,285,38,1603.083987,56.643999,1212.063968,0.000000,,2815.147956,,4.2911,295.0039,4.5861,4.5885,2.3355,0.0000,0.0000,0.0000,0.0000,4.0421,0.0000,0.5463,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_034312,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,9303,7277,2014,0,618,40,3529.077983,124.165997,3157.951917,0.000000,,6687.029900,,10.5813,453.7322,11.0350,11.0402,5.2626,0.0000,0.0000,0.0000,0.0000,10.2735,0.0000,0.7667,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_152508,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,8170,6546,1612,0,882,39,3095.819985,175.615996,2527.615934,0.000000,,5623.435919,,8.5864,442.2610,9.0287,9.0331,4.4504,0.0000,0.0000,0.0000,0.0000,8.2746,0.0000,0.7585,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_213051,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,8141,6471,1659,0,848,38,3084.255983,168.755996,2601.311932,0.000000,,5685.567915,,8.8209,434.1897,9.2551,9.2596,4.5035,0.0000,0.0000,0.0000,0.0000,8.5158,0.0000,0.7438,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_205656,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,9324,7130,2185,0,995,36,3498.991992,205.407995,3426.079910,0.000000,,6925.071903,,11.4396,489.8371,11.9294,11.9350,5.6466,0.0000,0.0000,0.0000,0.0000,11.1001,0.0000,0.8349,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_084324,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,8457,6534,1913,0,807,40,3113.655986,163.071996,2999.583922,0.000000,,6113.239908,,9.8819,429.0770,10.3110,10.3160,5.0443,0.0000,0.0000,0.0000,0.0000,9.6027,0.0000,0.7133,-0.64,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_181806,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,858,5947,4434,1506,0,686,25,2130.813992,138.865997,2361.407938,0.000000,,4492.221930,,7.7392,374.2702,8.1135,8.1173,3.7542,0.0000,0.0000,0.0000,0.0000,7.5035,0.0000,0.6137,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_054009,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,15253,11905,3337,0,1291,45,5663.909983,256.661994,5232.415863,0.000000,,10896.325846,,17.4855,637.4926,18.1230,18.1315,8.7410,0.0000,0.0000,0.0000,0.0000,17.0397,0.0000,1.0918,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_032327,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,7213,6023,1180,0,636,43,2827.985983,138.669997,1850.239952,0.000000,,4678.225934,,6.3039,210.5967,6.5145,6.5180,3.5592,0.0000,0.0000,0.0000,0.0000,6.0842,0.0000,0.4338,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_091935,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,10705,8206,2487,0,823,40,4075.623985,177.575997,3899.615898,0.000000,,7975.239883,,13.0244,530.8000,13.5552,13.5615,6.3744,0.0000,0.0000,0.0000,0.0000,12.6562,0.0000,0.9053,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_190229,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,6555,5021,1521,0,710,30,2332.791989,143.471997,2384.927938,0.000000,,4717.719927,,7.8423,405.4395,8.2477,8.2517,3.9365,0.0000,0.0000,0.0000,0.0000,7.5827,0.0000,0.6689,-0.63,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_185302,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,4741,3481,1249,0,542,27,1746.262000,109.759997,1958.431949,0.000000,,3704.693949,,6.5144,392.9764,6.9074,6.9105,3.0968,0.0000,0.0000,0.0000,0.0000,6.2790,0.0000,0.6316,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120244,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,4511,3545,957,0,525,31,1642.283994,105.643997,1500.575961,0.000000,,3142.859955,,5.0450,344.8468,5.3899,5.3925,2.6053,0.0000,0.0000,0.0000,0.0000,4.8249,0.0000,0.5676,-0.69,0.79,0.10
